"target_sequence","student_id","assignment_completed","problems_completed"
PSAVUGR,200811,1,6
PSA2H6G,200924,1,3
PSA2H6G,200976,0,6
PSAVUGR,200997,1,18
PSA2H6G,201301,1,3
PSAVUAR,201417,1,3
PSAVTVJ,201704,1,4
PSAVTVJ,201744,1,7
PSAVUGR,201777,1,10
PSA2H6G,201861,0,1
PSAVUAR,201971,0,3
PSAV9DV,202013,0,4
PSA2H6G,202014,1,4
PSAV9DV,202016,1,8
PSAVTVJ,202021,1,4
PSAVTVJ,202028,1,3
PSAWU7D,202028,0,4
PSAVTVJ,202079,1,4
PSAVTVJ,202177,1,7
PSAVTVJ,202262,1,3
PSAV9DV,202268,1,3
PSAVTUH,202280,1,3
PSA2H6G,202435,0,2
PSAVTVJ,202445,1,4
PSAVTVJ,202460,1,3
PSAVUGR,202528,0,1
PSAV9DV,202609,1,10
PSAVTVJ,202610,1,3
PSA2H6G,202647,1,3
PSAVTVJ,202827,1,3
PSAVTVJ,202931,1,8
PSAVTVJ,202999,1,4
PSAVUGR,203041,1,14
PSAVTUH,203150,1,6
PSAVUGY,203150,1,3
PSAVUK8,203157,1,3
PSAVTVJ,203222,1,3
PSAWU7D,203222,1,12
PSAVTUH,203272,0,11
PSAVTUH,203304,1,3
PSAVUGY,203304,1,3
PSAVTVJ,203436,1,4
PSAVTVJ,203593,1,7
PSAVTVJ,203600,1,3
PSAVTVJ,203656,1,4
PSAVUGR,203696,1,7
PSAV9DV,203789,1,32
PSAVTVJ,203854,1,4
PSAVTVJ,203906,1,3
PSA2H6G,204070,1,7
PSAV9DV,204150,1,5
PSAVTVJ,204203,1,3
PSAVTVJ,204354,1,3
PSAVTVJ,204396,1,4
PSAV9DV,204444,1,15
PSAV9DV,204564,1,4
PSAV9DV,204569,1,7
PSAV9DV,204590,1,3
PSAVUF5,204698,1,5
PSAVTVJ,204740,1,3
PSAV9DV,204875,1,5
PSA2H6G,205023,1,3
PSA2H6G,205029,1,3
PSAV9DV,205128,1,3
PSAVTVJ,205293,1,3
PSAVTUH,205308,1,6
PSAVTVJ,205544,1,3
PSAVTVJ,205790,0,14
PSAV9DV,205911,1,3
PSAV9DV,205997,1,3
PSAV9DV,206083,0,12
PSAV9DV,206133,1,8
PSAV9DV,206134,1,7
PSAV9DV,206260,1,7
PSAVTVJ,206430,1,3
PSAVTUH,206530,1,3
PSAVUGY,206530,1,4
PSAVTUH,206531,1,3
PSAVUGY,206531,1,3
PSAV9DV,206567,1,4
PSAVUGR,206573,1,9
PSAVTVJ,207049,1,4
PSAVTVJ,207170,1,3
PSA2H6G,207208,1,3
PSA2H6G,207215,1,4
PSA2H6G,207273,1,3
PSAHK8,207307,1,7
PSAVTVJ,207315,0,7
PSA2H6G,207330,1,8
PSA2H6G,207357,0,3
PSA2H6G,207692,1,7
PSA2H6G,207784,1,3
PSA2H6G,207900,1,4
PSA2H6G,207952,1,7
PSAVUK7,208033,1,12
PSAVTVJ,208103,1,3
PSAWU7D,208103,1,3
PSAVTUH,208117,1,3
PSA2H6G,208147,1,6
PSA2H6G,208176,0,12
PSA2H6G,208194,1,10
PSAVUGR,208213,1,3
PSA2H6G,208297,1,3
PSA2H6G,208317,1,4
PSAVTVJ,208346,1,4
PSAWU7D,208346,1,4
PSAVTVJ,208353,1,3
PSAWU7D,208353,0,12
PSAVTVJ,208365,1,4
PSAWU7D,208365,1,12
PSA2H6G,208400,1,7
PSAVTVJ,208427,1,4
PSAVUGY,208474,1,3
PSAVTVJ,208515,1,3
PSAVTVJ,208525,1,3
PSAWU7D,208525,1,5
PSAVTVJ,208532,1,4
PSAWU7D,208532,0,1
PSA2H6G,208534,0,3
PSA2H6G,208603,1,3
PSA2H6G,208629,1,3
PSAVUGR,208665,1,4
PSAVTVJ,208808,1,3
PSAVTVJ,208824,1,9
PSAWU7D,208824,0,9
PSAVTVJ,208844,1,3
PSA2H6G,208870,1,8
PSA2H6G,208894,1,6
PSAVTUH,209114,1,3
PSAVUGY,209114,1,3
PSA2H6G,209163,1,10
PSA2H6G,209333,1,4
PSA2H6G,209391,1,4
PSAVUGR,209430,1,8
PSAVTUH,209580,1,3
PSAVUGY,209580,1,3
PSA2H6G,209592,1,5
PSA2H6G,209594,1,3
PSA2H6G,209621,1,3
PSA2H6G,209709,1,5
PSA2H6G,209823,1,17
PSA2H6G,209828,0,12
PSA2H6G,209835,1,9
PSA2H6G,209906,1,3
PSA2H6G,210020,1,11
PSA2H6G,210030,0,10
PSAVUGY,210143,0,10
PSAHK8,210163,0,3
PSAVUGY,210188,1,7
PSAVTVJ,210253,1,4
PSA2H6G,210266,1,3
PSAVUK7,210286,0,5
PSAVTUH,210426,1,3
PSAVUGY,210426,1,10
PSA2H6G,210449,1,3
PSA2H6G,210699,1,3
PSAVUK7,210710,0,11
PSA2H6G,210711,1,3
PSAVTVJ,210827,1,3
PSAVUK7,210876,0,23
PSA2H6G,210932,0,3
PSA2H6G,210978,1,5
PSAVTVJ,211060,1,3
PSAVUGR,211133,1,3
PSA2H6G,211143,1,5
PSAVUK7,211324,1,3
PSAVUF6,211498,1,5
PSAV9DV,211630,1,3
PSAVTVJ,211632,1,3
PSAVTVJ,211634,1,3
PSAWU7D,211634,0,3
PSA2H6G,211640,1,6
PSAV9DV,211644,1,6
PSA2H6G,211661,1,9
PSAVTVJ,211704,1,3
PSA2H6G,211714,1,9
PSAVUGY,211731,1,3
PSAVTVJ,211752,1,3
PSA2H6G,211782,1,3
PSA2H6G,211784,1,5
PSA2H6G,211785,1,5
PSA2H6G,211790,1,3
PSAV9DV,211821,1,9
PSAVTVJ,211841,1,4
PSAV9DV,211935,1,22
PSAV9DV,211980,1,3
PSAV9DV,211998,1,3
PSAVTVJ,212028,1,6
PSAV9DV,212036,1,4
PSAV9DV,212081,0,1
PSAVTVJ,212118,1,3
PSAVUGY,212132,1,3
PSAV9DV,212141,1,6
PSAV9DV,212189,1,11
PSAVTUH,212225,1,5
PSAVUGY,212225,1,3
PSA2H6G,212244,1,31
PSA2H6G,212253,1,3
PSA2H6G,212273,1,3
PSAV9DV,212306,1,3
PSA2H6G,212310,1,11
PSAVTVJ,212326,1,3
PSAV9DV,212331,1,6
PSAV9DV,212367,1,6
PSAVTVJ,212377,1,5
PSA2H6G,212378,0,19
PSAVTVJ,212379,1,3
PSAVTVJ,212385,1,3
PSAV9DV,212420,1,3
PSAV9DV,212434,1,10
PSAVUK7,212447,1,4
PSAV9DV,212458,1,4
PSAVTVJ,212463,1,4
PSA2H6G,212487,1,6
PSA2H6G,212513,1,8
PSAVTVJ,212521,1,3
PSAV9DV,212523,1,6
PSAVTVJ,212582,1,6
PSA2H6G,212602,1,3
PSA2H6G,212605,0,9
PSAVTVJ,212609,1,3
PSAVTVJ,212612,1,4
PSAV9DV,212758,1,10
PSAV9DV,212759,1,4
PSA2H6G,212775,1,4
PSAVTVJ,212840,1,4
PSAVTVJ,212891,1,3
PSAVTVJ,212923,1,3
PSAV9DV,212942,1,5
PSA2H6G,212950,1,3
PSAV9DV,213005,1,3
PSAVUK7,213007,1,6
PSA2H6G,213022,1,5
PSAVTVJ,213057,1,6
PSAVTVJ,213058,1,3
PSAVTUH,213087,1,6
PSAVUGY,213087,1,3
PSAVTVJ,213097,1,3
PSA2H6G,213112,1,11
PSAVTVJ,213114,1,4
PSAV9DV,213130,0,5
PSA2H6G,213174,1,7
PSAVTVJ,213210,1,4
PSAVTVJ,213253,1,4
PSA2H6G,213337,1,11
PSAVUF6,213364,1,3
PSAVUGY,213371,0,10
PSAVUK7,213420,1,7
PSAHK8,213453,0,5
PSAVTVJ,213511,1,4
PSAVTVJ,213519,1,3
PSAVTVJ,213523,1,9
PSAVUK7,213554,0,14
PSAVTVJ,213572,1,4
PSA2H6G,213578,1,3
PSAVUF6,213592,1,6
PSAVTUH,213601,1,3
PSA2H6G,213651,1,13
PSAVTVJ,213692,1,3
PSAVUK7,213699,0,10
PSA2H6G,213710,1,10
PSAVTVJ,213711,1,3
PSAVUK7,213747,0,11
PSAVUGY,213763,1,3
PSAVTVJ,213785,1,6
PSAVTVJ,213790,1,8
PSAVTVJ,213844,1,4
PSA2H6G,213905,1,3
PSA2H6G,213907,1,3
PSAVUGY,213922,1,3
PSAVTVJ,213952,1,5
PSAVTVJ,214023,1,3
PSAVTVJ,214069,1,3
PSA2H6G,214160,1,4
PSAV9DV,214253,0,2
PSAVUGY,214291,1,3
PSAV9DV,214294,1,3
PSAV9DV,214299,1,10
PSAVTVJ,214325,1,3
PSA2H6G,214358,1,3
PSA2H6G,214386,0,1
PSAVUK7,214413,1,3
PSAVUF6,214419,1,5
PSAVTVJ,214422,1,4
PSA2H6G,214684,1,5
PSAVTVJ,214686,1,3
PSAVTVJ,214697,1,4
PSAV9DV,214733,1,4
PSAVUGY,214808,1,6
PSAV9DV,214835,1,4
PSAVTVJ,214842,1,3
PSAVTVJ,214860,1,3
PSAVTVJ,214868,1,3
PSA2H6G,214875,1,3
PSAV9DV,214880,1,8
PSAVTVJ,214888,1,8
PSA2H6G,214896,0,11
PSAVTVJ,214909,1,3
PSAV9DV,214928,0,2
PSAVTVJ,214940,1,3
PSAVTVJ,214959,1,3
PSAVTVJ,215004,1,3
PSAVUGR,215024,0,10
PSAVUK8,215058,1,6
PSAVTVJ,215097,1,3
PSAV9DV,215105,1,7
PSAV9DV,215140,1,5
PSAV9DV,215169,0,2
PSAVUF6,215184,1,4
PSAV9DV,215185,1,5
PSAVTVJ,215200,1,3
PSA2H6G,215213,1,3
PSAVTVJ,215219,1,16
PSAVUAR,215254,0,10
PSAV9DV,215281,1,6
PSAVTVJ,215287,1,3
PSAVTVJ,215300,1,4
PSAVTVJ,215308,1,4
PSAVTVJ,215318,1,3
PSAVTVJ,215397,1,3
PSAVTVJ,215431,1,6
PSAVTVJ,215489,1,3
PSA2H6G,215502,1,3
PSAVTVJ,215531,1,3
PSAVUK7,215536,1,7
PSAVUGY,215542,1,5
PSAVTVJ,215543,1,3
PSA2H6G,215553,1,12
PSA2H6G,215554,1,3
PSAVTVJ,215582,1,3
PSAVTUH,215637,1,3
PSAVUGY,215637,1,3
PSAVTVJ,215642,1,4
PSAVUK7,215652,1,5
PSAVTVJ,215692,1,3
PSAVTUH,215693,1,3
PSA2H6G,215777,1,10
PSAV9DV,215784,1,8
PSAVTVJ,215790,1,3
PSAV9DV,215847,1,22
PSA2H6G,215874,1,3
PSA2H6G,215881,1,6
PSAVTVJ,215933,1,3
PSAVUF6,215955,1,15
PSAHK8,216071,0,4
PSAVTUH,216090,1,3
PSAVTVJ,216105,1,3
PSAVTVJ,216117,1,3
PSAVTVJ,216131,1,4
PSAV9DV,216195,1,4
PSA2H6G,216227,1,3
PSAVTVJ,216255,1,3
PSAV9DV,216279,1,6
PSAVTUH,216376,1,3
PSAVUGY,216376,1,3
PSAVUK7,216441,1,5
PSAVUK7,216460,0,10
PSAVTVJ,216469,1,3
PSA2H6G,216490,1,5
PSAVTVJ,216615,1,3
PSAVTVJ,216624,1,3
PSAVTVJ,216653,0,12
PSA2H6G,216667,1,3
PSAVUF6,216808,1,3
PSAV9DV,216844,0,1
PSAVUF6,216853,1,5
PSAVTVJ,216855,1,3
PSAVTVJ,216858,1,3
PSA2H6G,216870,0,23
PSA2H6G,216879,1,5
PSAVTVJ,216917,1,3
PSAVUF6,216953,1,5
PSAVTVJ,216954,1,7
PSAV9DV,216956,1,5
PSAVTVJ,216970,1,3
PSA2H6G,216977,0,2
PSAVTVJ,217046,1,8
PSAV9DV,217073,1,10
PSAVTVJ,217096,1,3
PSAVUK7,217131,1,4
PSAV9DV,217136,1,13
PSAV9DV,217177,0,4
PSAVUF6,217179,1,5
PSAVTVJ,217288,1,5
PSAV9DV,217308,1,11
PSA2H6G,217311,1,5
PSAVTVJ,217386,1,4
PSAVUK7,217410,1,11
PSAVTVJ,217483,1,3
PSAVUK7,217499,1,8
PSAVTVJ,217569,1,4
PSAVUK7,217588,0,19
PSAVUGR,217637,1,5
PSAV9DV,217676,1,7
PSAVUGR,217759,1,5
PSA2H6G,217785,1,3
PSAVTVJ,217862,1,5
PSAV9DV,217919,0,10
PSAV9DV,217951,1,5
PSAVTVJ,217986,1,4
PSAVUK7,218015,0,17
PSAVUAR,218022,0,4
PSAVUGY,218028,1,3
PSAVTVJ,218065,1,3
PSAV9DV,218066,1,18
PSA2H6G,218073,1,4
PSAVTUH,218079,1,3
PSAVTVJ,218085,1,3
PSA2H6G,218088,1,3
PSAVTVJ,218162,1,3
PSAVTVJ,218178,1,3
PSAV9DV,218196,0,10
PSA2H6G,218205,1,7
PSAVTVJ,218232,1,3
PSA2H6G,218236,1,9
PSAVTVJ,218237,1,3
PSA2H6G,218276,1,3
PSA2H6G,218312,1,4
PSA2H6G,218333,1,3
PSAVTVJ,218354,1,3
PSAVUK8,218420,1,3
PSAV9DV,218452,1,3
PSAVTVJ,218456,1,3
PSAVTVJ,218516,1,3
PSAVUK7,218520,1,5
PSAV9DV,218521,0,11
PSAVTVJ,218565,1,4
PSAV9DV,218586,1,5
PSA2H6G,218626,1,6
PSA2H6G,218690,1,6
PSAVTVJ,218722,1,3
PSA2H6G,218760,1,3
PSAVUK8,218860,1,5
PSAVTVJ,218862,1,3
PSA2H6G,218949,1,5
PSA2H6G,218955,1,3
PSAVTVJ,218984,1,5
PSAVTVJ,219013,1,6
PSA2H6G,219046,1,6
PSA2H6G,219102,1,3
PSAVTVJ,219161,1,3
PSAVTVJ,219165,1,3
PSAWU7D,219165,1,11
PSA2H6G,219179,1,5
PSAVTVJ,219300,1,4
PSAVTVJ,219409,1,4
PSAVUK7,219440,0,10
PSAVUF6,219442,1,5
PSAV9DV,219450,1,4
PSAV9DV,219466,1,8
PSAV9DV,219467,1,3
PSAVUGY,219506,1,5
PSAV9DV,219574,1,3
PSA2H6G,219596,1,3
PSAVTVJ,219637,1,4
PSAV9DV,219648,1,6
PSAVTVJ,219786,1,3
PSAVUF6,219825,1,13
PSAV9DV,219851,0,3
PSAV9DV,219855,0,5
PSAVTVJ,219909,1,10
PSAVTVJ,219936,1,3
PSAVTVJ,219962,1,9
PSAVTVJ,219970,1,3
PSA2H6G,219989,1,4
PSAVTVJ,220002,1,3
PSAV9DV,220058,1,7
PSAVTVJ,220068,1,3
PSAVTVJ,220072,1,3
PSAV9DV,220082,1,3
PSAVUK7,220152,0,11
PSA2H6G,220256,1,9
PSAVUGY,220283,1,3
PSAVTVJ,220309,1,3
PSAVTVJ,220317,1,4
PSAVUGY,220363,1,11
PSAVUK7,220368,1,7
PSA2H6G,220390,1,16
PSAVUGY,220451,1,3
PSAVTUH,220496,1,3
PSAVUGY,220496,1,3
PSAVUF6,220525,1,3
PSAVTVJ,220740,1,3
PSA2H6G,220743,1,8
PSAV9DV,220745,0,6
PSA2H6G,220761,1,6
PSAVUA4,220789,0,4
PSA2H6G,220821,1,9
PSA2H6G,220829,1,6
PSAVTVJ,220913,1,7
PSAVTVJ,220937,1,4
PSAVTVJ,220974,1,3
PSAVUF6,221055,1,7
PSAV9DV,221138,1,3
PSA2H6G,221212,1,5
PSAVTVJ,221225,1,4
PSA2H6G,221321,1,3
PSAV9DV,221330,1,3
PSAVTUU,221385,1,3
PSAVUGY,221385,1,3
PSAVTVJ,221481,1,4
PSA2H6G,221530,1,3
PSAVTVJ,221586,1,3
PSAVTVJ,221591,1,6
PSA2H6G,221601,0,2
PSAVTVJ,221647,0,1
PSAVTVJ,221731,1,3
PSAVUK7,221740,0,10
PSA2H6G,221758,1,3
PSA2H6G,221793,1,5
PSA2H6G,221960,1,3
PSAVTVJ,221963,1,3
PSA2H6G,222089,1,6
PSA2H6G,222158,1,3
PSAVUK7,222268,1,5
PSAWU7D,222502,0,3
PSAVTVJ,222610,1,3
PSAWU7D,222610,0,4
PSA2H6G,222690,1,3
PSAVTVJ,222749,1,3
PSA2H6G,223340,1,3
PSAVTVJ,223374,1,4
PSAVTUH,223417,1,4
PSAVUGY,223417,1,3
PSA2H6G,223430,1,6
PSAVUGY,223437,1,3
PSAVUK7,223543,0,10
PSAVTVJ,223981,1,6
PSA2H6G,224015,1,3
PSAVTVJ,224017,1,5
PSAVTUH,224129,1,3
PSAVUGY,224129,1,4
PSA2H6G,224152,1,3
PSA2H6G,224186,1,9
PSA2H6G,224244,1,3
PSA2H6G,224319,1,3
PSAWU7D,224367,0,5
PSA2H6G,224490,1,30
PSAVTV6,224585,0,10
PSA2H6G,224712,1,5
PSAVTVJ,224788,1,7
PSAVTVJ,224824,1,4
PSAV9DV,224881,1,19
PSA2H6G,224888,1,3
PSAVTVJ,224912,1,3
PSA2H6G,224929,1,11
PSAVUK8,224991,1,9
PSAVTVJ,225084,1,3
PSAV9DV,225100,1,7
PSAVTVJ,225150,1,3
PSA2H6G,225190,1,13
PSAV9DV,225198,1,9
PSAVUK7,225200,1,7
PSAVTVJ,225271,1,4
PSA2H6G,225335,0,2
PSAVTVJ,225341,1,6
PSA2H6G,225399,1,3
PSA2H6G,225406,0,2
PSA2H6G,225414,1,3
PSA2H6G,225438,1,6
PSA2H6G,225443,1,3
PSAVTVJ,225488,1,3
PSAVTVJ,225495,1,3
PSAVUK7,225501,1,4
PSA2H6G,225522,1,7
PSAVUK7,225576,1,10
PSAVUK7,225582,0,11
PSAVTVJ,225586,1,3
PSA2H6G,225590,0,4
PSAVTVJ,225605,1,5
PSAVTVJ,225622,1,5
PSAVTVJ,225628,1,6
PSA2H6G,225666,1,3
PSAVTVJ,225736,1,3
PSAVTVJ,225740,1,3
PSAVTVJ,225761,0,11
PSA2H6G,225777,1,3
PSAVTVJ,225803,1,3
PSAVTVJ,225805,1,3
PSAVTVJ,225854,1,4
PSAVUK7,225899,1,3
PSA2H6G,225926,1,5
PSA2H6G,225930,1,4
PSAVTVJ,225986,1,3
PSAVTVJ,226005,1,3
PSAVTVJ,226006,1,7
PSAVTVJ,226028,1,3
PSA2H6G,226032,1,3
PSAVTVJ,226053,1,3
PSAVTVJ,226055,1,6
PSAVUK8,226067,1,11
PSAVUGY,226090,1,3
PSAVUK8,226093,0,10
PSAV9DV,226128,1,24
PSAVUK7,226128,1,4
PSAVTVJ,226161,1,4
PSAVUK7,226180,0,11
PSAVUK7,226254,1,4
PSAVUF6,226259,1,3
PSAVTVJ,226299,1,3
PSAVUK7,226302,1,4
PSA2H6G,226303,1,7
PSAVTVJ,226314,1,4
PSA2H6G,226319,1,3
PSA2H6G,226323,1,16
PSAVTVJ,226384,1,3
PSAVTVJ,226406,1,3
PSAVTVJ,226427,1,3
PSA2H6G,226435,1,3
PSA2H6G,226459,1,3
PSAVTVJ,226479,1,3
PSAVTVJ,226496,1,4
PSAV9DV,226562,1,6
PSAVUK7,226562,1,8
PSAVTVJ,226592,1,3
PSAVUK7,226658,1,30
PSAVUK7,226665,1,12
PSAVUK7,226700,0,10
PSA2H6G,226706,1,3
PSA2H6G,226721,1,3
PSAVTVJ,226727,1,3
PSA2H6G,226742,0,2
PSAVUK7,226747,0,15
PSA2H6G,226810,1,3
PSAVUK7,226812,1,12
PSA2H6G,226817,1,3
PSAVTVJ,226834,1,4
PSA2H6G,226842,1,12
PSAVUGY,226855,1,3
PSAVTVJ,226862,1,4
PSAVUK8,226868,0,7
PSAVTVJ,226877,1,3
PSAVTVJ,226894,1,5
PSA2H6G,226907,1,3
PSAVUK7,226908,1,6
PSAVTVJ,226936,1,3
PSAV9DV,227040,0,6
PSAVTVJ,227053,1,3
PSAVUGY,227055,1,10
PSAVTVJ,227112,1,3
PSAVTVJ,227120,1,5
PSAVUK7,227131,1,10
PSAV9DV,227151,1,8
PSAVUK7,227151,1,3
PSA2H6G,227158,1,3
PSAVTVJ,227184,1,3
PSAVTVJ,227191,1,3
PSAVTVJ,227229,1,7
PSA2H6G,227242,1,3
PSAVTVJ,227256,1,3
PSAVTVJ,227301,1,3
PSA2H6G,227344,1,3
PSAVTVJ,227373,1,9
PSAVTVJ,227381,1,4
PSAVUK7,227389,0,10
PSAVTVJ,227446,1,3
PSAVTVJ,227463,1,4
PSAVTVJ,227469,1,4
PSAVTVJ,227511,1,6
PSAVTVJ,227532,1,3
PSAVTVJ,227544,1,4
PSAVTVJ,227553,1,5
PSA2H6G,227586,1,6
PSAVUK7,227606,1,8
PSAVTVJ,227618,1,4
PSAVUK7,227620,1,6
PSAVTVJ,227632,1,4
PSAVTVJ,227678,1,3
PSAVTVJ,227683,1,3
PSAVTVJ,227697,1,3
PSAVTVJ,227705,1,3
PSAVUK8,227722,1,3
PSAVTVJ,227727,1,4
PSAVTVJ,227748,1,4
PSAVTVJ,227750,1,4
PSAVTVJ,227764,1,3
PSAVTVJ,227770,1,3
PSAVTVJ,227773,1,3
PSAVTVJ,227793,1,3
PSAVTVJ,227809,1,3
PSAVTVJ,227811,1,3
PSAVTVJ,227824,1,3
PSA2H6G,227833,1,3
PSAVTVJ,227840,1,3
PSAVTVJ,227848,1,3
PSAVTVJ,227851,1,5
PSAVUGY,227863,1,3
PSAVUK7,227865,1,11
PSAVUK8,227891,1,5
PSAVTVJ,227898,1,4
PSAVUK7,227919,0,6
PSAVTVJ,227926,1,3
PSAVTVJ,227959,1,5
PSA2H6G,227968,1,3
PSAVTVJ,227991,1,3
PSAVUK7,228002,1,4
PSAVTVJ,228035,1,4
PSAVTVJ,228038,1,4
PSAVTVJ,228063,1,3
PSAVTVJ,228075,1,3
PSAVUK7,228079,1,17
PSAVTVJ,228121,1,3
PSAVTVJ,228148,1,3
PSAVTVJ,228162,1,3
PSAVTVJ,228164,1,3
PSAVTVJ,228183,1,3
PSAVTVJ,228212,1,3
PSAVTVJ,228215,1,4
PSAVTVJ,228220,1,3
PSAVTVJ,228227,1,3
PSAVTVJ,228232,1,4
PSA2H6G,228277,1,3
PSAVTVJ,228284,1,3
PSAV9DV,228289,1,3
PSAVUK7,228289,1,5
PSAVTVJ,228310,1,3
PSAVTVJ,228312,1,3
PSAVTVJ,228339,1,3
PSAVTVJ,228354,1,3
PSAVTVJ,228355,1,3
PSAVTVJ,228367,1,3
PSAVTVJ,228380,1,4
PSAVUK7,228399,1,12
PSAVUF6,228475,1,3
PSAVTVJ,228482,1,3
PSAVTVJ,228491,1,3
PSAVUK7,228495,1,9
PSAVTVJ,228500,1,3
PSAVTVJ,228548,1,4
PSAVUK7,228577,1,10
PSAVTVJ,228586,1,5
PSAVTVJ,228602,1,3
PSAVTVJ,228630,1,3
PSAVUK7,228650,1,8
PSAVTUH,228651,1,4
PSAVTVJ,228716,1,5
PSAVTVJ,228768,1,3
PSAVTVJ,228779,1,4
PSA2H6G,228782,0,3
PSAVTVJ,228819,1,3
PSAVTVJ,228845,1,3
PSAVTVJ,228853,1,4
PSA2H6G,228903,1,4
PSAVTVJ,228905,1,4
PSAVUK7,228909,1,5
PSAVUK7,228911,1,4
PSAVUGY,229012,1,3
PSAVTVJ,229060,1,3
PSA2H6G,229097,1,6
PSAVTVJ,229098,1,3
PSAV9DV,229102,0,9
PSAVUK8,229126,1,13
PSAVTVJ,229135,1,3
PSAVUF6,229181,1,6
PSA2H6G,229205,1,6
PSA2H6G,229250,1,3
PSAVUGY,229253,1,3
PSAVTVJ,229270,1,4
PSAVTVJ,229286,1,3
PSAVUF6,229331,1,4
PSA2H6G,229363,1,4
PSAVTVJ,229375,1,3
PSAVUA4,229400,1,8
PSAV9DV,229411,0,3
PSAVUK7,229439,1,7
PSAVTVJ,229443,1,6
PSAVTVJ,229476,1,7
PSAVTVJ,229479,1,4
PSAVUK7,229566,0,10
PSAVTVJ,229570,1,4
PSAVUK7,229572,1,3
PSAVTVJ,229588,1,4
PSAVTVJ,229620,1,5
PSAV9DV,229630,1,8
PSAVTVJ,229651,1,3
PSA2H6G,229668,1,5
PSAVUK7,229681,1,4
PSAVUF6,229728,1,5
PSAVUK7,229743,1,33
PSAVTVJ,229744,1,3
PSAVTVJ,229777,1,6
PSAVTVJ,229834,1,7
PSAVTVJ,229836,1,4
PSAVUGR,229889,0,13
PSAVUK7,229958,0,11
PSAVUK7,229965,1,3
PSAVUGY,229967,1,4
PSAVTVJ,230020,1,3
PSAV9DV,230027,1,15
PSAVTVJ,230071,1,4
PSAVTVJ,230118,1,9
PSAVTVJ,230126,1,7
PSAWU7D,230126,0,5
PSAVTVJ,230144,1,3
PSAVUK7,230151,0,10
PSAVUA4,230210,1,4
PSAVTVJ,230222,1,3
PSAVTVJ,230230,1,3
PSAVTVJ,230236,1,3
PSAV9DV,230240,1,4
PSAVUK7,230302,1,23
PSAVTVJ,230315,1,3
PSAVTUH,230360,1,3
PSAVTVJ,230377,1,3
PSAVTVJ,230483,1,4
PSAVTVJ,230490,1,5
PSAVTVJ,230509,1,4
PSAVUK7,230524,1,8
PSAVUGR,230629,1,10
PSAVTVJ,230650,1,3
PSAVTVJ,230666,1,5
PSA2H6G,230675,1,3
PSAVTVJ,230699,1,6
PSAVUK7,230771,1,8
PSAV9DV,230863,1,6
PSA2H6G,230880,1,3
PSAVTVJ,230903,1,3
PSA2H6G,230936,1,3
PSAVUK7,230959,1,3
PSAVTVJ,230978,1,3
PSAVTVJ,231002,1,7
PSAVTVJ,231042,1,6
PSAVTV6,231047,1,3
PSA2H6G,231129,1,3
PSAVUK7,231285,1,6
PSAVTVJ,231310,1,6
PSAVUK7,231315,1,3
PSAVTVJ,231321,1,3
PSAVTVJ,231344,1,5
PSAVUK7,231435,1,4
PSAVTVJ,231528,1,6
PSAVTUU,231532,1,5
PSAVUGY,231532,1,3
PSA2H6G,231535,1,3
PSAVUK7,231576,1,11
PSAVTVJ,231578,1,3
PSAVUK7,231623,0,10
PSAVUK7,231649,0,12
PSAVUK7,231683,1,6
PSAVTV6,231724,1,3
PSAVUK7,231729,1,4
PSAVTVJ,231733,1,4
PSAVTVJ,231745,1,3
PSAVTVJ,231785,1,4
PSAVTVJ,231820,1,6
PSAVTVJ,231971,1,3
PSAVTVJ,231982,1,3
PSAVTVJ,232034,1,6
PSAVTVJ,232086,1,3
PSAVTVJ,232202,1,4
PSAVTVJ,232324,1,4
PSAVUK7,232368,0,53
PSAVTVJ,232433,1,3
PSAVTVJ,232449,1,3
PSAVTVJ,232524,1,9
PSAVTVJ,232548,1,3
PSA2H6G,232567,1,5
PSAVUGR,232592,0,11
PSAVTVJ,232661,1,4
PSAVTVJ,232752,1,3
PSAVUF5,232787,1,5
PSAVTVJ,233012,1,3
PSAVUK7,233072,1,14
PSAVTVJ,233078,1,3
PSAVTVJ,233141,1,3
PSAVTVJ,233143,1,3
PSAVTVJ,233377,1,4
PSAVUK7,233547,1,7
PSAVTVJ,233584,1,8
PSAVUK7,234407,1,13
PSA2H6G,234922,1,6
PSA2H6G,234936,1,3
PSAVTV6,235033,1,6
PSAVUK7,235397,1,3
PSAVUK7,235433,1,10
PSAVTVJ,235492,1,8
PSA2H6G,235563,1,9
PSAVTVJ,235900,1,3
PSAVTVJ,235953,1,3
PSAVTVJ,236047,1,7
PSAVUGR,236236,1,3
PSAVUK7,236737,1,9
PSAVTVJ,236801,1,3
PSAVUGY,236816,1,3
PSAVUGR,236888,1,6
PSAVUGR,236972,1,4
PSAVTVJ,237106,1,4
PSAVUK7,237109,1,3
PSAVTVJ,237150,1,5
PSAVUK7,237256,1,7
PSAVTUH,237293,1,3
PSAVUGY,237293,1,3
PSAVTVJ,237322,1,3
PSAVTVJ,237431,1,4
PSAVUK7,237509,0,9
PSAVUGY,237584,1,3
PSA2H6G,237677,1,7
PSA2H6G,237691,1,9
PSAVTVJ,237692,1,3
PSAVUK7,237894,1,4
PSAV9DV,237931,0,11
PSAVUK7,238101,1,16
PSAVTVJ,238120,1,5
PSA2H6G,238154,1,10
PSAVTUH,238320,1,3
PSAVUGY,238320,1,3
PSA2H6G,238385,1,6
